payload.EnqueuedTime,payload.BuildingId,payload.EquipmentId,payload.FloorId,payload.SensorId,payload.SensorName,payload.SpaceId,payload.Telemetry.Return air CO2 set point,payload.Telemetry.ReturnAirCO2,payload.Unit,payload.Telemetry.Vibration amplitude-x,payload.Telemetry.Vibration amplitude-y,payload.Telemetry.Vibration amplitude-z,payload.Telemetry.Exhaust air temperature,payload.Telemetry.Fresh air temperature,payload.Telemetry.Mixed air temperature,payload.Telemetry.OccupancyCount,payload.Telemetry.Off coil humidity,payload.Telemetry.Return air humidity,payload.Telemetry.Off coil temperature,payload.Telemetry.Return air temperature,payload.Telemetry.Supply air humidity,payload.Telemetry.Supply air temperature,payload.Telemetry.Supply_Air_Humidity_Setpoint,payload.Telemetry.Supply_Air_Temperature_Setpoint
2022-06-06T21:10:52.9600318Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,46,63,,,38,,24,
2022-06-06T21:10:53.4275094Z,1001,280113,179,584884,Gas Sensor,,642,579,ppm,,,,,,,,,,,,,,,
2022-06-06T21:10:53.4874810Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,6,4,,,,,,,,,,,,
2022-06-06T21:10:53.5474828Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,17,24,,,,29,13,,19,,22
2022-06-06T21:10:53.7337743Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,76,,,,,,,,
2022-06-06T21:10:54.2273468Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,55,42,,,42,,48,
2022-06-06T21:10:54.7171878Z,1001,280113,179,584884,Gas Sensor,,723,798,ppm,,,,,,,,,,,,,,,
2022-06-06T21:10:54.7632098Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-2,1,,,,,,,,,,,,
2022-06-06T21:10:54.8404296Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,32,22,,,,41,20,,11,,24
2022-06-06T21:10:54.9955312Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,47,,,,,,,,
2022-06-06T21:10:55.5007509Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,51,,,64,,29,
2022-06-06T21:10:55.9965874Z,1001,280113,179,584884,Gas Sensor,,732,849,ppm,,,,,,,,,,,,,,,
2022-06-06T21:10:56.0426457Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,'-2,1,,,,,,,,,,,,
2022-06-06T21:10:56.1195259Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,29,24,,,,37,10,,8,,23
2022-06-06T21:10:56.2566313Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,14,,,,,,,,
2022-06-06T21:10:56.7645215Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,53,50,,,56,,22,
2022-06-06T21:10:57.2927562Z,1001,280113,179,584884,Gas Sensor,,578,730,ppm,,,,,,,,,,,,,,,
2022-06-06T21:10:57.3225140Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,0,'-5,,,,,,,,,,,,
2022-06-06T21:10:57.4155582Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,39,24,,,,41,19,,10,,25
2022-06-06T21:10:57.5276808Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,55,,,,,,,,
2022-06-06T21:10:58.0295646Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,47,55,,,54,,44,
2022-06-06T21:10:58.5654784Z,1001,280113,179,584884,Gas Sensor,,830,849,ppm,,,,,,,,,,,,,,,
2022-06-06T21:10:58.5955464Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,7,'-1,,,,,,,,,,,,
2022-06-06T21:10:58.6875554Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,13,22,,,,23,10,,27,,27
2022-06-06T21:10:58.7945464Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,67,,,,,,,,
2022-06-06T21:10:59.3035163Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,32,42,,,59,,22,
2022-06-06T21:10:59.8566029Z,1001,280113,179,584884,Gas Sensor,,526,477,ppm,,,,,,,,,,,,,,,
2022-06-06T21:10:59.8725236Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,'-6,4,,,,,,,,,,,,
2022-06-06T21:10:59.9655484Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,14,24,,,,43,10,,10,,23
2022-06-06T21:11:00.0565997Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,91,,,,,,,,
2022-06-06T21:11:00.5605685Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,37,25,,,20,,41,
2022-06-06T21:11:01.1475378Z,1001,280113,179,584884,Gas Sensor,,653,742,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:01.1475390Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,1,4,,,,,,,,,,,,
2022-06-06T21:11:01.2405260Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,32,24,,,,42,23,,27,,22
2022-06-06T21:11:01.3185629Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,37,,,,,,,,
2022-06-06T21:11:01.8286408Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,33,50,,,22,,42,
2022-06-06T21:11:02.4286341Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,'-7,5,,,,,,,,,,,,
2022-06-06T21:11:02.4436517Z,1001,280113,179,584884,Gas Sensor,,674,790,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:02.5195672Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,37,20,23,,,,36,14,,5,,23
2022-06-06T21:11:02.5946086Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,2,,,,,,,,
2022-06-06T21:11:03.0989459Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,47,59,,,40,,25,
2022-06-06T21:11:03.7159571Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,'-8,0,,,,,,,,,,,,
2022-06-06T21:11:03.7309766Z,1001,280113,179,584884,Gas Sensor,,712,473,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:03.7908464Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,12,21,,,,32,14,,16,,25
2022-06-06T21:11:03.8519223Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,0,,,,,,,,
2022-06-06T21:11:04.3631059Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,46,29,,,21,,22,
2022-06-06T21:11:04.9816515Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,7,5,,,,,,,,,,,,
2022-06-06T21:11:05.0126260Z,1001,280113,179,584884,Gas Sensor,,970,730,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:05.0736323Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,39,22,,,,37,24,,19,,24
2022-06-06T21:11:05.1196319Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,84,,,,,,,,
2022-06-06T21:11:05.6315922Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,34,22,,,26,,30,
2022-06-06T21:11:06.2716104Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,1,3,,,,,,,,,,,,
2022-06-06T21:11:06.3015727Z,1001,280113,179,584884,Gas Sensor,,964,863,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:06.3616173Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,11,24,,,,20,16,,28,,23
2022-06-06T21:11:06.3765613Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,69,,,,,,,,
2022-06-06T21:11:06.8921134Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,53,,,23,,40,
2022-06-06T21:11:07.5589873Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,0,'-3,,,,,,,,,,,,
2022-06-06T21:11:07.5889534Z,1001,280113,179,584884,Gas Sensor,,716,479,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:07.6350322Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,34,22,,,,38,18,,22,,26
2022-06-06T21:11:07.6350663Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,12,,,,,,,,
2022-06-06T21:11:08.1879622Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,50,67,,,45,,30,
2022-06-06T21:11:08.8209449Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,5,'-3,,,,,,,,,,,,
2022-06-06T21:11:08.8679081Z,1001,280113,179,584884,Gas Sensor,,666,409,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:08.8989077Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,35,,,,,,,,
2022-06-06T21:11:08.9149801Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,31,23,,,,38,17,,22,,22
2022-06-06T21:11:09.4647051Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,26,,,33,,20,
2022-06-06T21:11:10.0960744Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,7,'-6,,,,,,,,,,,,
2022-06-06T21:11:10.1571106Z,1001,280113,179,584884,Gas Sensor,,821,873,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:10.1571499Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,63,,,,,,,,
2022-06-06T21:11:10.1882900Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,26,23,,,,39,10,,22,,26
2022-06-06T21:11:10.7290101Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,40,23,,,59,,35,
2022-06-06T21:11:11.3732080Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,'-4,'-5,,,,,,,,,,,,
2022-06-06T21:11:11.4192720Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,24,,,,,,,,
2022-06-06T21:11:11.4652385Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,23,25,21,,,,36,23,,28,,23
2022-06-06T21:11:11.4652719Z,1001,280113,179,584884,Gas Sensor,,780,807,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:12.0061997Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,38,53,,,55,,43,
2022-06-06T21:11:12.6387672Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,0,0,,,,,,,,,,,,
2022-06-06T21:11:12.6853484Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,84,,,,,,,,
2022-06-06T21:11:12.7487891Z,1001,280113,179,584884,Gas Sensor,,500,581,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:12.7647975Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,33,21,,,,20,11,,25,,23
2022-06-06T21:11:13.2727996Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,30,,,62,,35,
2022-06-06T21:11:13.9194915Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,4,0,,,,,,,,,,,,
2022-06-06T21:11:13.9354372Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,3,,,,,,,,
2022-06-06T21:11:14.0294991Z,1001,280113,179,584884,Gas Sensor,,604,420,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:14.0456957Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,35,24,,,,46,19,,21,,23
2022-06-06T21:11:14.5297211Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,45,45,,,40,,42,
2022-06-06T21:11:15.1909650Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,'-2,3,,,,,,,,,,,,
2022-06-06T21:11:15.2056949Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,4,,,,,,,,
2022-06-06T21:11:15.3130337Z,1001,280113,179,584884,Gas Sensor,,930,471,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:15.3132026Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,32,24,,,,32,11,,14,,24
2022-06-06T21:11:15.8063293Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,51,34,,,51,,33,
2022-06-06T21:11:16.4672535Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,35,,,,,,,,
2022-06-06T21:11:16.4672581Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,3,3,,,,,,,,,,,,
2022-06-06T21:11:16.5893660Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,14,21,,,,34,16,,12,,23
2022-06-06T21:11:16.5893858Z,1001,280113,179,584884,Gas Sensor,,687,842,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:17.0822513Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,40,66,,,24,,20,
2022-06-06T21:11:17.7335652Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,91,,,,,,,,
2022-06-06T21:11:17.7495547Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,1,'-1,,,,,,,,,,,,
2022-06-06T21:11:17.8733976Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,14,23,,,,33,22,,20,,27
2022-06-06T21:11:17.8734102Z,1001,280113,179,584884,Gas Sensor,,792,481,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:18.3344001Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,32,58,,,40,,42,
2022-06-06T21:11:19.0004578Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,88,,,,,,,,
2022-06-06T21:11:19.0303908Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,3,'-1,,,,,,,,,,,,
2022-06-06T21:11:19.1723813Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,24,24,,,,44,24,,11,,26
2022-06-06T21:11:19.1724055Z,1001,280113,179,584884,Gas Sensor,,857,470,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:19.6024736Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,38,23,,,33,,45,
2022-06-06T21:11:20.2566800Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,51,,,,,,,,
2022-06-06T21:11:20.3024074Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,5,5,,,,,,,,,,,,
2022-06-06T21:11:20.4604156Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,35,39,20,,,,35,18,,12,,26
2022-06-06T21:11:20.4604190Z,1001,280113,179,584884,Gas Sensor,,423,891,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:20.8786242Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,32,,,58,,44,
2022-06-06T21:11:21.5258367Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,90,,,,,,,,
2022-06-06T21:11:21.5888456Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-3,'-1,'-1,,,,,,,,,,,,
2022-06-06T21:11:21.7419127Z,1001,280113,179,584884,Gas Sensor,,750,958,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:21.7419840Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,21,22,,,,45,12,,24,,25
2022-06-06T21:11:22.1428131Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,43,57,,,52,,44,
2022-06-06T21:11:22.8114438Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,94,,,,,,,,
2022-06-06T21:11:22.8724593Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,'-1,'-3,,,,,,,,,,,,
2022-06-06T21:11:23.0235937Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,10,22,,,,48,12,,19,,26
2022-06-06T21:11:23.0236051Z,1001,280113,179,584884,Gas Sensor,,461,524,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:23.4046358Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,55,24,,,32,,28,
2022-06-06T21:11:24.0766538Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,58,,,,,,,,
2022-06-06T21:11:24.1373824Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,1,1,,,,,,,,,,,,
2022-06-06T21:11:24.3062297Z,1001,280113,179,584884,Gas Sensor,,783,679,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:24.3213739Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,10,20,,,,29,21,,24,,23
2022-06-06T21:11:24.6752952Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,30,57,,,27,,35,
2022-06-06T21:11:25.3322606Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,32,,,,,,,,
2022-06-06T21:11:25.4243119Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,'-7,3,,,,,,,,,,,,
2022-06-06T21:11:25.5782635Z,1001,280113,179,584884,Gas Sensor,,621,596,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:25.6102889Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,39,20,,,,43,15,,2,,23
2022-06-06T21:11:25.9373113Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,61,,,30,,21,
2022-06-06T21:11:26.6044079Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,20,,,,,,,,
2022-06-06T21:11:26.7004639Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,0,'-1,,,,,,,,,,,,
2022-06-06T21:11:26.8678743Z,1001,280113,179,584884,Gas Sensor,,409,504,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:26.8985797Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,16,20,,,,35,18,,26,,26
2022-06-06T21:11:27.2024814Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,55,34,,,53,,45,
2022-06-06T21:11:27.8824533Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,33,,,,,,,,
2022-06-06T21:11:27.9744401Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,'-6,'-4,,,,,,,,,,,,
2022-06-06T21:11:28.1627488Z,1001,280113,179,584884,Gas Sensor,,614,805,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:28.1783752Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,20,24,,,,29,24,,18,,24
2022-06-06T21:11:28.4701338Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,29,,,23,,47,
2022-06-06T21:11:29.1396239Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,13,,,,,,,,
2022-06-06T21:11:29.2475420Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-3,0,'-4,,,,,,,,,,,,
2022-06-06T21:11:29.4492121Z,1001,280113,179,584884,Gas Sensor,,481,562,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:29.4639399Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,24,23,,,,49,10,,24,,27
2022-06-06T21:11:29.7438339Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,53,54,,,66,,20,
2022-06-06T21:11:30.4019050Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,54,,,,,,,,
2022-06-06T21:11:30.5276121Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,'-6,3,,,,,,,,,,,,
2022-06-06T21:11:30.7396587Z,1001,280113,179,584884,Gas Sensor,,582,714,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:30.7556446Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,39,22,,,,36,15,,24,,24
2022-06-06T21:11:31.0205496Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,34,31,,,38,,25,
2022-06-06T21:11:31.6666439Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,28,,,,,,,,
2022-06-06T21:11:31.7906348Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,'-1,'-4,,,,,,,,,,,,
2022-06-06T21:11:32.0236557Z,1001,280113,179,584884,Gas Sensor,,908,859,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:32.0396829Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,20,23,,,,33,17,,24,,26
2022-06-06T21:11:32.2877013Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,56,59,,,55,,45,
2022-06-06T21:11:32.9296462Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,10,,,,,,,,
2022-06-06T21:11:33.0716067Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,'-3,'-4,,,,,,,,,,,,
2022-06-06T21:11:33.3165498Z,1001,280113,179,584884,Gas Sensor,,468,770,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:33.3165521Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,22,23,,,,47,19,,18,,25
2022-06-06T21:11:33.5616419Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,59,69,,,43,,34,
2022-06-06T21:11:34.2075864Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,80,,,,,,,,
2022-06-06T21:11:34.3466242Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,'-8,'-1,,,,,,,,,,,,
2022-06-06T21:11:34.5916654Z,1001,280113,179,584884,Gas Sensor,,977,649,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:34.6076260Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,14,21,,,,43,22,,23,,25
2022-06-06T21:11:34.8366931Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,49,27,,,52,,25,
2022-06-06T21:11:35.4670629Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,78,,,,,,,,
2022-06-06T21:11:35.6252528Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,5,'-5,,,,,,,,,,,,
2022-06-06T21:11:35.8857931Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,35,21,21,,,,25,21,,10,,23
2022-06-06T21:11:35.8859822Z,1001,280113,179,584884,Gas Sensor,,538,506,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:36.1006978Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,57,,,32,,46,
2022-06-06T21:11:36.7355807Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,25,,,,,,,,
2022-06-06T21:11:36.9196453Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,'-7,'-3,,,,,,,,,,,,
2022-06-06T21:11:37.1676442Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,23,20,,,,31,21,,6,,22
2022-06-06T21:11:37.1826109Z,1001,280113,179,584884,Gas Sensor,,859,582,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:37.3826064Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,44,63,,,20,,38,
2022-06-06T21:11:37.9955638Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,83,,,,,,,,
2022-06-06T21:11:38.1987053Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,1,3,,,,,,,,,,,,
2022-06-06T21:11:38.4624235Z,1001,280113,179,584884,Gas Sensor,,786,832,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:38.4624308Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,37,14,24,,,,39,18,,13,,22
2022-06-06T21:11:38.6465165Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,44,67,,,40,,46,
2022-06-06T21:11:39.2574269Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,11,,,,,,,,
2022-06-06T21:11:39.4714402Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,6,1,,,,,,,,,,,,
2022-06-06T21:11:39.7354245Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,38,20,,,,29,15,,12,,26
2022-06-06T21:11:39.7504683Z,1001,280113,179,584884,Gas Sensor,,938,631,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:39.9155133Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,46,64,,,60,,35,
2022-06-06T21:11:40.5298359Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,2,,,,,,,,
2022-06-06T21:11:40.7481110Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,'-6,'-6,,,,,,,,,,,,
2022-06-06T21:11:41.0259217Z,1001,280113,179,584884,Gas Sensor,,405,900,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:41.0259491Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,34,20,20,,,,47,13,,15,,27
2022-06-06T21:11:41.2098811Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,45,,,23,,34,
2022-06-06T21:11:41.7975559Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,54,,,,,,,,
2022-06-06T21:11:42.0315072Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,'-7,0,,,,,,,,,,,,
2022-06-06T21:11:42.3075381Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,23,22,,,,37,14,,21,,27
2022-06-06T21:11:42.3234840Z,1001,280113,179,584884,Gas Sensor,,455,473,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:42.4818964Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,38,,,48,,29,
2022-06-06T21:11:43.0609733Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,47,,,,,,,,
2022-06-06T21:11:43.2961073Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,'-3,'-3,,,,,,,,,,,,
2022-06-06T21:11:43.5892464Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,31,21,,,,39,17,,25,,22
2022-06-06T21:11:43.6039858Z,1001,280113,179,584884,Gas Sensor,,659,758,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:43.7594334Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,50,28,,,68,,34,
2022-06-06T21:11:44.3167142Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,96,,,,,,,,
2022-06-06T21:11:44.5790624Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,'-2,'-3,,,,,,,,,,,,
2022-06-06T21:11:44.8679004Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,22,21,,,,33,11,,9,,24
2022-06-06T21:11:44.8831614Z,1001,280113,179,584884,Gas Sensor,,812,542,ppm,,,,,,,,,,,,,,,
2022-06-06T21:11:45.1129902Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,62,,,60,,26,
2022-06-06T21:11:45.5782768Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,9,,,,,,,,
2022-06-06T21:11:45.8529748Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,3,5,,,,,,,,,,,,
2022-06-06T21:11:46.1524253Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,37,12,24,,,,32,20,,11,,22
